"ID","LAT","LONG","TYPE","LOCATION"
839,38.2918548583984,-122.458030700684,"GRID","Sonoma"
840,38.2324142456055,-122.636657714844,"GRID","Petaluma"
841,38.297134399414,-122.285522460937,"GRID","Napa"
842,38.3565826416016,-121.987747192383,"GRID","Vacaville"
843,38.2493515014649,-122.039962768555,"GRID","Fairfield"
844,38.2382431030273,-122.040245056152,"GRID","Suisun City"
845,38.1749153137207,-122.260803222656,"GRID","American Canyon"
846,38.1074180603027,-122.569702148438,"GRID","Novato"
847,37.9587440490722,-76.7580108642578,"GRID","Warsaw"
848,37.711799621582,-75.7490921020508,"GRID","Onancock"
849,37.9254188537598,-76.859130859375,"GRID","Tappahannock"
850,38.1040916442871,-122.256645202637,"GRID","Vallejo"
851,37.9871444702149,-122.588874816895,"GRID","Fairfax"
852,37.9746437072754,-122.561653137207,"GRID","San Anselmo"
853,38.1557464599609,-121.691345214844,"GRID","Rio Vista"
854,37.9735336303711,-122.531089782715,"GRID","San Rafael"
855,38.0493583679199,-122.158576965332,"GRID","Benicia"
856,37.9624252319336,-122.554977416992,"GRID","Ross"
857,38.0171432495117,-122.288581848145,"GRID","Hercules"
858,38.0043640136719,-122.298866271973,"GRID","Pinole"
859,37.7104187011719,-76.3796691894531,"GRID","Kilmarnock"
860,37.9340934753418,-122.535255432129,"GRID","Larkspur"
861,38.0193595886231,-122.134132385254,"GRID","Martinez"
862,37.9254837036133,-122.527473449707,"GRID","Corte Madera"
863,37.962142944336,-122.345520019531,"GRID","San Pablo"
864,37.9060363769531,-122.544982910156,"GRID","Mill Valley"
865,37.5318031311035,-75.8229827880859,"GRID","Exmore"
866,37.9357528686523,-122.347755432129,"GRID","Richmond"
867,38.0279808044434,-121.88468170166,"GRID","Pittsburg"
868,37.9779853820801,-122.031074523926,"GRID","Concord"
869,37.9157524108887,-122.311645507812,"GRID","El Cerrito"
870,37.8727073669434,-122.464416503906,"GRID","Belvedere"
871,37.8735389709472,-122.456642150879,"GRID","Tiburon"
872,38.0049209594726,-121.805786132812,"GRID","Antioch"
873,37.8573684692383,-122.488159179688,"GRID","Sausalito"
874,37.9479827880859,-122.06079864502,"GRID","Pleasant Hill"
875,37.8868637084961,-122.297752380371,"GRID","Albany"
876,37.871597290039,-122.272750854492,"GRID","Berkeley"
877,37.941032409668,-121.935791015625,"GRID","Clayton"
878,37.9063148498535,-122.064964294434,"GRID","Walnut Creek"
879,37.8771438598633,-122.1796875,"GRID","Orinda"
880,37.8857536315918,-122.118019104004,"GRID","Lafayette"
881,37.8313179016114,-122.285255432129,"GRID","Emeryville"
882,37.8243675231934,-122.231636047363,"GRID","Piedmont"
883,37.9318618774415,-121.695777893066,"GRID","Brentwood"
884,37.7749328613281,-122.419410705566,"GRID","San Francisco"
885,37.8043670654297,-122.270805358887,"GRID","Oakland"
886,37.8215980529785,-121.999961853027,"GRID","Danville"
887,37.7652091979981,-122.241645812988,"GRID","Alameda"
888,37.7057609558106,-122.4619140625,"GRID","Daly City"
889,37.5315361022949,-76.7963562011719,"GRID","West Point"
890,37.6768760681152,-122.459693908691,"GRID","Colma"
891,37.7799263000489,-121.978004455566,"GRID","San Ramon"
892,37.6807594299316,-122.399971008301,"GRID","Brisbane"
893,37.7249298095703,-122.156074523926,"GRID","San Leandro"
894,37.654655456543,-122.407752990723,"GRID","South San Francisco"
895,37.6304969787597,-122.411087036133,"GRID","San Bruno"
896,37.613826751709,-122.486915588379,"GRID","Pacifica"
897,37.2679176330566,-76.0174331665039,"GRID","Cape Charles"
898,37.7021522521972,-121.935791015625,"GRID","Dublin"
899,37.6688232421875,-122.080795288086,"GRID","Hayward"
900,37.5985450744629,-122.387191772461,"GRID","Millbrae"
901,37.5841064453125,-122.366081237793,"GRID","Burlingame"
902,37.574104309082,-122.379409790039,"GRID","Hillsborough"
903,37.6624298095703,-121.87467956543,"GRID","Pleasanton"
904,37.5629959106445,-122.325523376465,"GRID","San Mateo"
905,37.6818695068359,-121.768005371094,"GRID","Livermore"
906,37.5585441589355,-122.271072387695,"GRID","Foster City"
907,37.5957641601563,-122.019134521484,"GRID","Union City"
908,37.5202140808105,-122.27579498291,"GRID","Belmont"
909,37.5071563720703,-122.260513305664,"GRID","San Carlos"
910,37.463550567627,-122.428581237793,"GRID","Half Moon Bay"
911,37.2707061767578,-76.7074584960938,"GRID","Williamsburg"
912,37.5482635498047,-121.988571166992,"GRID","Fremont"
913,37.5296592712402,-122.040245056152,"GRID","Newark"
914,37.4852180480957,-122.236358642578,"GRID","Redwood City"
915,37.4613304138184,-122.197746276855,"GRID","Atherton"
916,37.4688301086426,-122.141075134277,"GRID","East Palo Alto"
917,37.4538307189942,-122.182182312012,"GRID","Menlo Park"
918,37.1223640441895,-76.3457717895508,"GRID","Poquoson"
919,37.4299392700196,-122.253852844238,"GRID","Woodside"
920,37.4418792724609,-122.143013000488,"GRID","Palo Alto"
921,37.3043174743653,-77.2872009277344,"GRID","Hopewell"
922,37.3841094970703,-122.235244750977,"GRID","Portola Valley"
923,37.3852195739746,-122.114135742188,"GRID","Los Altos"
924,37.3796577453613,-122.137466430664,"GRID","Los Altos Hills"
925,37.4282684326172,-121.906631469727,"GRID","Milpitas"
926,37.3860473632812,-122.083854675293,"GRID","Mountain View"
927,37.0298652648926,-76.3452224731445,"GRID","Hampton"
928,37.3688316345215,-122.036346435547,"GRID","Sunnyvale"
929,37.2440376281738,-77.4102630615234,"GRID","Colonial Heights"
930,37.2279281616211,-77.4019241333008,"GRID","Petersburg"
931,37.3541145324707,-121.955238342285,"GRID","Santa Clara"
932,37.3230018615723,-122.032180786133,"GRID","Cupertino"
933,36.978759765625,-76.4280014038086,"GRID","Newport News"
934,37.3393821716308,-121.894958496094,"GRID","San Jose"
935,36.8529281616211,-75.9779815673828,"GRID","Virginia Beach"
936,36.9823684692383,-76.6310729980469,"GRID","Smithfield"
937,37.2871627807617,-121.94995880127,"GRID","Campbell"
938,37.2638320922851,-122.023010253906,"GRID","Saratoga"
939,37.2363319396973,-121.992454528809,"GRID","Monte Sereno"
940,37.0359802246094,-77.0952453613281,"GRID","Waverly"
941,36.8483161926269,-76.2833404541016,"GRID","Norfolk"
942,37.2266120910644,-121.974678039551,"GRID","Los Gatos"
943,36.8354301452637,-76.2982711791992,"GRID","Portsmouth"
944,36.8190383911133,-76.2749481201172,"GRID","Chesapeake"
945,36.9682121276855,-76.9896774291992,"GRID","Wakefield"
946,37.1305084228515,-121.654388427734,"GRID","Morgan Hill"
947,37.0510559082031,-122.014686584473,"GRID","Scotts Valley"
948,36.7282104492188,-76.5835647583008,"GRID","Suffolk"
949,36.97412109375,-122.030792236328,"GRID","Santa Cruz"
950,36.9752311706542,-121.953285217285,"GRID","Capitola"
951,36.7162590026855,-77.0680160522461,"GRID","Courtland"
952,36.6776542663574,-76.9224624633789,"GRID","Franklin"
953,37.0057754516602,-121.56827545166,"GRID","Gilroy"
954,36.9102325439453,-121.756889343262,"GRID","Watsonville"
955,36.8455123901367,-121.537994384766,"GRID","San Juan Bautista"
956,36.8524551391601,-121.40160369873,"GRID","Hollister"
957,36.2945976257324,-76.2510452270508,"GRID","Elizabeth City"
958,36.1390533447266,-75.7315673828125,"GRID","Southern Shores"
959,36.6843986511231,-121.802169799805,"GRID","Marina"
960,36.4423713684082,-77.0985794067383,"GRID","Murfreesboro"
961,36.6777381896973,-121.655502319336,"GRID","Salinas"
962,36.6177368164062,-121.916625976562,"GRID","Pacific Grove"
963,36.0646057128906,-75.7057342529297,"GRID","Kitty Hawk"
964,36.6110687255859,-121.851623535156,"GRID","Seaside"
965,36.6002426147461,-121.894676208496,"GRID","Monterey"
966,36.0307273864746,-75.6760101318359,"GRID","Kill Devil Hills"
967,36.5932922363281,-121.834953308105,"GRID","Del Rey Oaks"
968,36.5552406311035,-121.923286437988,"GRID","Carmel-by-the-Sea"
969,36.1901550292969,-76.4660568237305,"GRID","Hertford"
970,36.2868270874024,-76.9846801757812,"GRID","Ahoskie"
971,35.957389831543,-75.6240615844727,"GRID","Nags Head"
972,35.9082298278809,-75.6757278442383,"GRID","Manteo"
973,36.506633758545,-121.444374084473,"GRID","Gonzales"
974,36.059986114502,-76.6081237792969,"GRID","Edenton"
975,36.4246864318847,-121.326316833496,"GRID","Soledad"
976,35.9984893798828,-76.9460601806641,"GRID","Windsor"
977,36.3207969665527,-121.24382019043,"GRID","Greenfield"
978,35.8668289184571,-76.7485580444336,"GRID","Plymouth"
979,35.8545989990235,-77.0555114746094,"GRID","Williamston"
980,36.2127456665039,-121.126029968262,"GRID","King City"
981,35.8251609802246,-77.2491302490234,"GRID","Robersonville"
982,35.8070983886719,-77.3788604736328,"GRID","Bethel"
983,35.5401649475097,-76.6229858398438,"GRID","Belhaven"
984,35.5465545654297,-77.0521697998047,"GRID","Washington"
985,35.6126594543457,-77.3663558959961,"GRID","Greenville"
986,35.529052734375,-77.4010772705078,"GRID","Winterville"
987,35.4726638793945,-77.4155197143555,"GRID","Ayden"
988,35.3726654052735,-77.4374694824219,"GRID","Grifton"
989,35.1084899902344,-77.0441131591797,"GRID","New Bern"
990,35.0820999145508,-77.0863418579102,"GRID","Trent Woods"
991,35.069049835205,-77.1468887329102,"GRID","River Bend"
992,35.4894142150879,-120.67073059082,"GRID","Atascadero"
993,34.8790512084961,-76.9013366699219,"GRID","Havelock"
994,35.3658027648926,-120.849906921387,"GRID","Morro Bay"
995,34.9048805236816,-77.2313461303711,"GRID","Maysville"
996,34.786548614502,-76.8591079711914,"GRID","Newport"
997,34.7182197570801,-76.663818359375,"GRID","Beaufort"
998,34.7229385375977,-76.7260437011719,"GRID","Morehead City"
999,35.2827529907226,-120.659614562988,"GRID","San Luis Obispo"
1000,34.6990509033203,-76.7402191162109,"GRID","Atlantic Beach"
1001,34.697380065918,-76.8132629394531,"GRID","Pine Knoll Shores"
1002,34.6791572570801,-76.9514465332031,"GRID","Emerald Isle"
1003,34.6915512084961,-77.0630035400391,"GRID","Cape Carteret"
1004,34.6898307800293,-77.1239013671875,"GRID","Swansboro"
1005,34.7540550231933,-77.4302444458008,"GRID","Jacksonville"
1006,35.1427574157714,-120.641288757324,"GRID","Pismo Beach"
1007,35.1216468811035,-120.621284484863,"GRID","Grover Beach"
1008,35.1185874938965,-120.590721130371,"GRID","Arroyo Grande"
1009,34.9716453552246,-120.571830749512,"GRID","Guadalupe"
1010,34.9530372619629,-120.435722351074,"GRID","Santa Maria"
1011,34.5521087646485,-77.9261016845703,"GRID","Burgaw"
1012,34.4271087646485,-77.5460815429688,"GRID","Surf City"
1013,34.6391563415528,-120.457939147949,"GRID","Lompoc"
1014,34.2084999084473,-77.7963714599609,"GRID","Wrightsville Beach"
1015,34.2562789916992,-78.0447158813477,"GRID","Leland"
1016,34.2257308959961,-77.944709777832,"GRID","Wilmington"
1017,34.6135940551758,-120.192657470703,"GRID","Buellton"
1018,34.3190574645996,-78.500015258789,"GRID","Lake Waccamaw"
1019,34.595817565918,-120.137657165527,"GRID","Solvang"
1020,34.0351715087891,-77.8936004638672,"GRID","Carolina Beach"
1021,33.9968414306641,-77.9072113037109,"GRID","Kure Beach"
1022,34.0304527282715,-78.0672149658203,"GRID","Boiling Spring Lakes"
1023,34.4358253479004,-119.82763671875,"GRID","Goleta"
1024,34.1487770080566,-78.8766860961914,"GRID","Tabor City"
1025,34.4208259582519,-119.698188781738,"GRID","Santa Barbara"
1026,33.9215660095215,-78.0202713012695,"GRID","Southport"
1027,33.9732322692872,-78.3858337402344,"GRID","Shallotte"
1028,34.3988876342773,-119.518455505371,"GRID","Carpinteria"
1029,34.4480514526367,-119.242889404297,"GRID","Ojai"
1030,33.9168548583984,-78.1610794067383,"GRID","Oak Island"
1031,34.056282043457,-78.8903045654297,"GRID","Loris"
1032,33.9010009765625,-78.58056640625,"GRID","Carolina Shores"
1033,34.3991661071777,-118.918151855469,"GRID","Fillmore"
1034,33.8748626708984,-78.5097045898438,"GRID","Sunset Beach"
1035,34.3541717529297,-119.059265136719,"GRID","Santa Paula"
1036,34.3916664123535,-118.542587280273,"GRID","Santa Clarita"
1037,33.8160018920898,-78.6800231933594,"GRID","North Myrtle Beach"
1038,34.2855644226074,-118.882041931152,"GRID","Moorpark"
1039,34.1975021362304,-119.177047729492,"GRID","Oxnard"
1040,34.2694435119629,-118.78148651123,"GRID","Simi Valley"
1041,33.8360023498535,-79.0478134155273,"GRID","Conway"
1042,34.2163925170898,-119.037605285645,"GRID","Camarillo"
1043,34.1477851867676,-119.195106506348,"GRID","Port Hueneme"
1044,34.2819404602051,-118.438972473145,"GRID","San Fernando"
1045,34.1705627441406,-118.837600708008,"GRID","Thousand Oaks"
1046,33.817943572998,-79.44921875,"GRID","Johnsonville"
1047,33.6890602111816,-78.8866882324219,"GRID","Myrtle Beach"
1048,34.1458320617676,-118.805641174316,"GRID","Westlake Village"
1049,34.1602821350098,-118.652313232422,"GRID","Hidden Hills"
1050,34.1430625915527,-118.737861633301,"GRID","Agoura"
1051,34.1577835083008,-118.63842010498,"GRID","Calabasas"
1052,34.1808357238769,-118.308967590332,"GRID","Burbank"
1053,34.1991729736328,-118.187850952148,"GRID","La Canada Flintridge"
1054,33.6060028076172,-78.9730834960938,"GRID","Surfside Beach"
1055,34.1425094604492,-118.255081176758,"GRID","Glendale"
1056,34.1477890014649,-118.144515991211,"GRID","Pasadena"
1057,34.161678314209,-118.052841186523,"GRID","Sierra Madre"
1058,34.0900077819824,-118.361740112305,"GRID","West Hollywood"
1059,34.0050086975098,-118.810096740723,"GRID","Malibu"
1060,34.1480674743652,-117.998962402344,"GRID","Monrovia"
1061,34.1397285461426,-118.035339355469,"GRID","Arcadia"
1062,34.073616027832,-118.400352478027,"GRID","Beverly Hills"
1063,34.1161193847656,-118.150344848633,"GRID","South Pasadena"
1064,34.1213989257813,-118.106460571289,"GRID","San Marino"
1065,34.1394462585449,-117.97728729248,"GRID","Duarte"
1066,34.095287322998,-118.127006530762,"GRID","Alhambra"
1067,34.1072273254394,-118.057838439941,"GRID","Temple City"
1068,34.133617401123,-117.907562255859,"GRID","Azusa"
1069,34.096118927002,-118.105903625488,"GRID","San Gabriel"
1070,34.0194511413575,-118.491195678711,"GRID","Santa Monica"
1071,34.0522308349609,-118.243690490723,"GRID","Los Angeles"
1072,34.1069488525391,-117.935340881348,"GRID","Irwindale"
1073,34.08056640625,-118.07283782959,"GRID","Rosemead"
1074,34.0211219787598,-118.396469116211,"GRID","Culver City"
1075,34.0625114440918,-118.122840881348,"GRID","Monterey Park"
1076,34.0852890014649,-117.960899353027,"GRID","Baldwin Park"
1077,34.0686225891113,-118.027572631836,"GRID","El Monte"
1078,34.1066780090333,-117.80672454834,"GRID","San Dimas"
1079,34.0900077819824,-117.890335083008,"GRID","Covina"
1080,34.0519523620606,-118.046730041504,"GRID","South El Monte"
1081,34.0686225891113,-117.938957214355,"GRID","West Covina"
1082,34.0005760192871,-118.159790039062,"GRID","Commerce"
1083,34.0094528198243,-118.105339050293,"GRID","Montebello"
1084,33.9616851806641,-118.353126525879,"GRID","Inglewood"
1085,33.9816856384278,-118.225074768066,"GRID","Huntington Park"
1086,33.986686706543,-118.185348510742,"GRID","Maywood"
1087,34.055290222168,-117.752281188965,"GRID","Pomona"
1088,33.9775161743164,-118.187019348145,"GRID","Bell"
1089,34.0200119018555,-117.949508666992,"GRID","La Puente"
1090,33.9830703735351,-118.096733093262,"GRID","Pico Rivera"
1091,34.0202903747559,-117.865333557129,"GRID","Walnut"
1092,34.028621673584,-117.810333251953,"GRID","Diamond Bar"
1093,33.9191818237305,-118.416465759277,"GRID","El Segundo"
1094,33.9605751037598,-118.185348510742,"GRID","Cudahy"
1095,33.9547348022461,-118.212020874023,"GRID","South Gate"
1096,33.9652938842774,-118.151458740234,"GRID","Bell Gardens"
1097,33.9791831970215,-118.032836914062,"GRID","Whittier"
1098,33.9164047241211,-118.352577209473,"GRID","Hawthorne"
1099,33.9302940368652,-118.211471557617,"GRID","Lynwood"
1100,33.940013885498,-118.132568359375,"GRID","Downey"
1101,33.9472351074219,-118.085342407227,"GRID","Santa Fe Springs"
1102,33.8847351074219,-118.410911560059,"GRID","Manhattan Beach"
1103,34.0122299194336,-117.688941955566,"GRID","Chino"
1104,33.9608421325683,-117.950614929199,"GRID","La Habra Heights"
1105,33.8872337341309,-118.352577209473,"GRID","Lawndale"
1106,33.8883438110352,-118.308967590332,"GRID","Gardena"
1107,33.8958435058594,-118.220077514648,"GRID","Compton"
1108,33.8622360229492,-118.399520874023,"GRID","Hermosa Beach"
1109,33.9748001098633,-117.749542236328,"GRID","Chino Hills"
1110,33.9319534301758,-117.946174621582,"GRID","La Habra"
1111,33.8491859436035,-118.388404846191,"GRID","Redondo Beach"
1112,33.917236328125,-118.012008666992,"GRID","La Mirada"
1113,33.4512786865234,-79.5608978271484,"GRID","Andrews"
1114,33.8894538879394,-118.159790039062,"GRID","Paramount"
1115,33.9022369384766,-118.081733703613,"GRID","Norwalk"
1116,33.8816871643066,-118.117012023926,"GRID","Bellflower"
1117,33.3768386840821,-79.2944946289062,"GRID","Georgetown"
1118,33.9166870117188,-117.900062561035,"GRID","Brea"
1119,33.8358459472656,-118.340629577637,"GRID","Torrance"
1120,33.8314056396485,-118.282020568848,"GRID","Carson"
1121,33.8658447265625,-118.083122253418,"GRID","Artesia"
1122,33.8536262512208,-118.13395690918,"GRID","Lakewood"
1123,33.8005752563476,-118.390075683594,"GRID","Palos Verdes Estates"
1124,33.8583450317383,-118.064788818359,"GRID","Cerritos"
1125,33.8675155639648,-117.998115539551,"GRID","Buena Park"
1126,33.8702964782715,-117.925331115723,"GRID","Fullerton"
1127,33.8886260986328,-117.813110351562,"GRID","Yorba Linda"
1128,33.8464050292969,-118.046730041504,"GRID","La Palma"
1129,33.7877960205078,-118.358131408691,"GRID","Rolling Hills Estates"
1130,33.9311256408692,-117.548667907715,"GRID","Norco"
1131,33.792236328125,-118.315078735352,"GRID","Lomita"
1132,33.8722343444824,-117.870330810547,"GRID","Placentia"
1133,33.8314056396485,-118.07283782959,"GRID","Hawaiian Gardens"
1134,33.8044548034668,-118.167839050293,"GRID","Signal Hill"
1135,33.8169555664063,-118.037284851074,"GRID","Cypress"
1136,33.7569541931152,-118.353965759277,"GRID","Rolling Hills"
1137,33.8352966308593,-117.914505004883,"GRID","Anaheim"
1138,33.8030738830566,-118.072570800781,"GRID","Los Alamitos"
1139,33.7444534301758,-118.387016296387,"GRID","Rancho Palos Verdes"
1140,33.8025169372558,-117.993110656738,"GRID","Stanton"
1141,33.766960144043,-118.189231872559,"GRID","Long Beach"
1142,33.8752937316894,-117.566444396973,"GRID","Corona"
1143,33.8144569396973,-117.813110351562,"GRID","Villa Park"
1144,33.7739067077636,-117.941452026367,"GRID","Garden Grove"
1145,33.7877960205078,-117.85311126709,"GRID","Orange"
1146,33.7591857910156,-118.006721496582,"GRID","Westminster"
1147,33.7414093017578,-118.104789733887,"GRID","Seal Beach"
1148,33.7455787658691,-117.867835998535,"GRID","Santa Ana"
1149,33.745849609375,-117.826164245605,"GRID","Tustin"
1150,33.7091903686523,-117.953674316406,"GRID","Fountain Valley"
1151,33.6602973937988,-117.999221801758,"GRID","Huntington Beach"
1152,33.6694602966309,-117.823104858398,"GRID","Irvine"
1153,33.6411285400391,-117.918670654297,"GRID","Costa Mesa"
1154,33.6189117431641,-117.928955078125,"GRID","Newport Beach"
1155,33.6469612121582,-117.68921661377,"GRID","Lake Forest"
1156,33.1959991455078,-80.0131301879883,"GRID","Moncks Corner"
1157,33.6083526611328,-117.745323181152,"GRID","Aliso Viejo"
1158,33.6125221252442,-117.712821960449,"GRID","Laguna Hills"
1159,33.6103019714356,-117.725326538086,"GRID","Laguna Woods"
1160,33.668083190918,-117.327262878418,"GRID","Lake Elsinore"
1161,33.6000213623047,-117.671997070312,"GRID","Mission Viejo"
1162,33.5422477722168,-117.783103942871,"GRID","Laguna Beach"
1163,33.0376701354981,-79.6131210327148,"GRID","Awendaw"
1164,33.5225257873535,-117.707557678223,"GRID","Laguna Niguel"
1165,33.5016975402832,-117.662551879883,"GRID","San Juan Capistrano"
1166,33.5539169311524,-117.213928222656,"GRID","Murrieta"
1167,33.0957260131836,-80.3153762817383,"GRID","Ridgeville"
1168,33.466968536377,-117.698104858398,"GRID","Dana Point"
1169,33.3428115844726,-118.327850341797,"GRID","Avalon"
1170,33.0185012817382,-80.1756439208984,"GRID","Summerville"
1171,33.4269676208496,-117.611991882324,"GRID","San Clemente"
1172,32.9810028076172,-80.0325927734375,"GRID","Goose Creek"
1173,33.4936370849609,-117.148361206055,"GRID","Temecula"
1174,32.9185066223145,-80.0220260620117,"GRID","Hanahan"
1175,32.8546142578125,-79.9748077392578,"GRID","North Charleston"
1176,32.7868461608887,-79.7947998046875,"GRID","Isle of Palms"
1177,32.7940673828125,-79.8625869750977,"GRID","Mount Pleasant"
1178,32.7632369995117,-79.8367462158203,"GRID","Sullivan's Island"
1179,32.7765655517578,-79.9309158325195,"GRID","Charleston"
1180,32.9051704406738,-80.6667633056641,"GRID","Walterboro"
1181,32.7632369995117,-80.2501068115234,"GRID","Ravenel"
1182,33.1958694458008,-117.37947845459,"GRID","Oceanside"
1183,32.7343482971191,-80.2417602539062,"GRID","Hollywood"
1184,33.2000389099121,-117.242538452148,"GRID","Vista"
1185,32.717960357666,-80.2389831542969,"GRID","Meggett"
1186,32.6551780700683,-79.9403686523438,"GRID","Folly Beach"
1187,33.1580963134765,-117.3505859375,"GRID","Carlsbad"
1188,32.8504486083984,-81.0792617797852,"GRID","Varnville"
1189,33.143367767334,-117.166152954102,"GRID","San Marcos"
1190,32.6082420349121,-80.0848159790039,"GRID","Kiawah Island"
1191,33.119213104248,-117.08642578125,"GRID","Escondido"
1192,32.5771217346191,-80.1706466674805,"GRID","Seabrook Island"
1193,33.0369834899903,-117.291976928711,"GRID","Encinitas"
1194,32.7548866271973,-81.2420425415039,"GRID","Estill"
1195,32.9911575317383,-117.271148681641,"GRID","Solana Beach"
1196,32.9594841003418,-117.265312194824,"GRID","Del Mar"
1197,32.9628257751465,-117.035865783691,"GRID","Poway"
1198,32.4326629638672,-80.6707077026367,"GRID","Beaufort"
1199,32.4807472229004,-80.9803924560547,"GRID","Ridgeland"
1200,32.83837890625,-116.973922729492,"GRID","Santee"
1201,32.3790855407715,-80.6926116943359,"GRID","Port Royal"
1202,32.7947692871094,-116.962532043457,"GRID","El Cajon"
1203,32.7678298950195,-117.023078918457,"GRID","La Mesa"
1204,32.7425537109375,-117.031425476074,"GRID","Lemon Grove"
1205,32.7153282165527,-117.157257080078,"GRID","San Diego"
1206,32.6858825683594,-117.183090209961,"GRID","Coronado"
1207,32.6781120300293,-117.099189758301,"GRID","National City"
1208,32.3724098205566,-81.3115005493164,"GRID","Springfield"
1209,32.6400527954101,-117.084190368652,"GRID","Chula Vista"
1210,32.2871398925781,-81.0806655883789,"GRID","Hardeeville"
1211,32.2163162231445,-80.7526092529297,"GRID","Hilton Head Island"
1212,32.2371406555176,-80.8603897094727,"GRID","Bluffton"
1213,32.2960243225098,-81.2353897094727,"GRID","Rincon"
1214,32.5839462280274,-117.113082885742,"GRID","Imperial Beach"
1215,32.1490936279297,-81.1631622314453,"GRID","Port Wentworth"
1216,32.1143760681153,-81.1539993286133,"GRID","Garden City"
1217,32.1324234008789,-81.2990036010742,"GRID","Bloomingdale"
1218,32.1154823303223,-81.2470550537109,"GRID","Pooler"
1219,32.0835342407226,-81.0998306274414,"GRID","Savannah"
1220,32.0002136230469,-80.8456649780273,"GRID","Tybee Island"
1221,32.0335388183594,-81.0498352050781,"GRID","Thunderbolt"
1222,32.1360282897949,-81.6220550537109,"GRID","Pembroke"
1223,31.9382705688476,-81.3034439086914,"GRID","Richmond Hill"
1224,31.8468799591064,-81.5959396362305,"GRID","Hinesville"
1225,31.805772781372,-81.4306640625,"GRID","Midway"
1226,31.7741012573242,-81.6326141357422,"GRID","Walthourville"
1227,31.7079944610595,-81.7423324584961,"GRID","Ludowici"
1228,31.6074333190918,-81.8853988647461,"GRID","Jesup"
1229,31.370225906372,-81.4339981079102,"GRID","Darien"
1230,31.1499500274658,-81.4914932250977,"GRID","Brunswick"
1231,30.799955368042,-81.689826965332,"GRID","Kingsland"
1232,30.8305130004883,-82.0098419189453,"GRID","Folkston"
1233,30.7305164337158,-81.5464859008789,"GRID","Saint Marys"
1234,30.6696758270264,-81.4626007080078,"GRID","Fernandina Beach"
1235,30.6910648345947,-81.9173355102539,"GRID","Hilliard"
1236,30.3344097137451,-81.3986968994141,"GRID","Atlantic Beach"
1237,30.3119106292725,-81.3964767456055,"GRID","Neptune Beach"
1238,30.2946815490723,-81.3931427001953,"GRID","Jacksonville Beach"
1239,30.3321781158448,-81.655647277832,"GRID","Jacksonville"
1240,30.1660709381103,-81.7064895629883,"GRID","Orange Park"
1241,30.9732437133789,-87.2638702392578,"GRID","Century"
1242,31.0907382965088,-88.2280654907226,"GRID","Citronelle"
1243,30.4954776763916,-84.454345703125,"GRID","Midway"
1244,29.9919128417968,-81.6781463623047,"GRID","Green Cove Springs"
1245,30.7210197448731,-86.1152191162109,"GRID","De Funiak Springs"
1246,30.4382610321045,-84.2807312011719,"GRID","Tallahassee"
1247,30.7621288299561,-86.5705108642578,"GRID","Crestview"
1248,29.8946857452393,-81.3145141601562,"GRID","Saint Augustine"
1249,30.8829650878907,-87.7730560302734,"GRID","Bay Minette"
1250,29.8505287170411,-81.2653503417969,"GRID","Saint Augustine Beach"
1251,30.8918552398682,-88.0397186279297,"GRID","Creola"
1252,30.8532447814941,-88.0561065673828,"GRID","Satsuma"
1253,30.8207473754883,-88.070556640625,"GRID","Saraland"
1254,30.1174335479736,-83.5818099975586,"GRID","Perry"
1255,30.7637996673584,-88.0747222900391,"GRID","Chickasaw"
1256,30.6324119567871,-87.0396881103516,"GRID","Milton"
1257,30.4982566833496,-86.1360473632812,"GRID","Freeport"
1258,30.7387981414795,-88.0788879394531,"GRID","Prichard"
1259,30.51686668396,-86.4821701049805,"GRID","Niceville"
1260,30.5085277557373,-86.5027236938477,"GRID","Valparaiso"
1261,30.6943607330322,-88.0430603027344,"GRID","Mobile"
1262,30.6749114990234,-87.9152755737305,"GRID","Spanish Fort"
1263,30.6182518005371,-87.7530517578125,"GRID","Loxley"
1264,29.6485767364502,-81.637580871582,"GRID","Palatka"
1265,30.6035232543945,-87.9036026000977,"GRID","Daphne"
1266,30.553804397583,-87.7119216918945,"GRID","Robertsdale"
1267,30.3935298919678,-86.4957733154297,"GRID","Destin"
1268,30.4076747894287,-86.6183471679688,"GRID","Fort Walton Beach"
1269,30.4118576049805,-86.6627197265625,"GRID","Mary Esther"
1270,30.2454795837402,-85.6482620239258,"GRID","Lynn Haven"
1271,29.4749736785889,-81.1269989013672,"GRID","Flagler Beach"
1272,30.5229740142822,-87.9033203125,"GRID","Fairhope"
1273,29.4660835266113,-81.2578430175781,"GRID","Bunnell"
1274,30.4213085174561,-87.216911315918,"GRID","Pensacola"
1275,30.112699508667,-85.2004776000977,"GRID","Wewahitchka"
1276,30.1710319519043,-85.6252059936523,"GRID","Cedar Grove"
1277,30.152982711792,-85.5699234008789,"GRID","Callaway"
1278,30.153263092041,-85.6113128662109,"GRID","Springfield"
1279,30.1588115692138,-85.6602096557617,"GRID","Panama City"
1280,30.1765918731689,-85.8054885864258,"GRID","Panama City Beach"
1281,30.3571395874024,-87.1638565063477,"GRID","Gulf Breeze"
1282,30.132080078125,-85.60302734375,"GRID","Parker"
1283,30.406587600708,-87.68359375,"GRID","Foley"
1284,29.4302520751953,-81.510627746582,"GRID","Crescent City"
1285,30.4168682098389,-88.2249984741211,"GRID","Bayou La Batre"
